Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review
2012,1177824,2.0,Tart with no finish.,2016-02-18T14:46:17.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,5.0,We're sexy and we know it ,2016-11-04T18:20:10.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Tiefe, rot-violette Farbe. Intensives Aroma dunkler Waldrüchte mit Untertönen von Toastnoten und Karamell. Dichte Konzentration am Gaumen mit reifen und kräftigen Tanninen.👍🏻",2019-01-01T21:34:36.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Dos únicos vinhos do Maçanita que ainda não tinha provado e foi uma agradável surpresa. No nariz tem a marca do António, na boca diria que é um fitapreta, com mais estrutura e fruta... Gostei!
3,9⭐",2020-09-18T21:11:30.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.0,Curious smell - but not really very tasteful.. Easy to drink but missing palate,2015-04-09T23:23:57.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Hmmm. So fein uf de Rigi. Herrlich fruchtig und süffig ,2018-11-04T12:36:20.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Un vin facile, très fruité avec un côté nature et quand même un peu de mâche. Pas mal du tout",2017-11-09T21:16:31.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,God drikke vin. ,2019-02-09T20:19:14.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,Não gostei. Muito ácido!,2015-03-04T13:44:01.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Bom vinho para o dia a dia, persistencia media e taninos redondos.",2013-05-15T23:41:41.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,Um vinho um pouco rude é preciso deixa lo abrir,2016-11-27T21:53:19.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,naja... guter Marketing-Gag mehr nicht,2016-11-20T06:42:22.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Mehr als nur ein Gag, samtig weich und dicht. Angenehm zu trinken, ohne Überraschungen.",2015-10-16T21:26:47.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Acompanhou pá de porco em slow cook,2021-04-01T22:04:59.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Fraises des bois et gousse de vanille sont les effluves principales mais il ne faut pas oublier les 15 degrés d'alcool plein de soleil, joie et bonne humeur. Pas une grand cru d' alenteijo mais un rouge honnête qui participera à la fête 😜",2016-04-27T20:03:04.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"This wine is one example of the saying.. ""Never judge a book by it's cover"" 😉😉  DELICIOUS🍷🍷 ",2018-06-27T20:01:47.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Bom Tinto de Antônio Maçanita. No visual, boa cor violeta. Aroma de geleia de morango. Na boca, bem frutado, boa persistência. Sente-se bem a aragonez e a syrah ao final. Taninos macios e acidez equilibrada.",2019-08-03T23:41:53.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Redondo,frutado e guloso",2015-02-19T21:31:10.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,71/100,2017-05-11T20:41:27.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Sinceramente achei demasiado agressivo, o que não significa que não tenha qualidade.",2016-03-12T10:01:10.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Kun en ærlig upretensiøs vin til å bli i godt humør av.,2013-07-30T20:08:49.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.5,"Adorei. Vinho redondo, frutado e elegante. 15º... (Isolamento social #9)",2020-03-28T21:33:09.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,average,2014-04-19T19:49:27.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Kurant,2014-07-17T08:22:54.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,Sexy 😍,2018-11-16T17:58:12.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,Bem charmoso.,2018-11-21T01:01:57.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,1.5,Sexy sparkling😎,2020-08-07T20:22:42.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Allgemein gängig gemachter Wein. Hibiskus-Note. Kein Kommentar zu Etikette und Name. Oder doch? Billiger Unsinn!,2019-12-24T21:26:21.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Sehr viel rote Früchte, leicht süsse Note, typische Portugiesen-Note, weich, süffig, gefällig",2018-03-26T18:27:42.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,For the price of 5eur this is a great red.,2020-07-05T16:14:19.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Ein Wein der echt Sexy ist :-) Ein fruchtiger Portugiese welcher seiner Herkunft gerecht wird. Die Etikette sieht dazu gut aus und passt zum Inhalt.,2016-10-20T18:27:26.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Sweet and easy to drink,2020-09-06T19:03:41.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.5,Der Name ist Programm. Würzig mit Bums!!! Guter Körper für einen Weisswein.,2016-12-23T17:59:26.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Fruchtig, lecker, leicht (trotz 14.5%), aber wenig Tiefgang und kaum Abgang.",2020-03-24T18:03:10.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"The marketing department probably made the biggest effort here... 3,2⭐️.
Hard to describe in the nose, somewhere between sweet berries, a latte and raspberry yoghurt. 
On the palate a lot of acidity, some vanilla, mocha, weird mix of berries and undefinable spices.
Perfect if you want to get drunk quickly, but that’s it... 😜",2021-01-22T19:40:57.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Reste en bouche, corsé, boisé. Très agréable. Bon avec de la viande rouge. Excellente importation privée.",2016-07-29T23:58:10.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"3.3
Jantar na varanda - Sagres
Vinho simples, leve, bem equilibrado... cheiros beeeem fracos 
Talvez um pouco caro demais para a proposta: 10 euros
",2019-09-05T22:15:19.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Fruity round and sexy ,2017-05-10T21:05:30.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,4 stars for the name :),2018-06-19T19:48:35.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,Fruity ,2016-01-04T22:06:33.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,For søt,2013-09-04T16:43:21.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,É... + Ou -,2017-04-08T19:53:33.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"António Maçanita 

CASTAS: Touriga Nacional (50%) Aragonez (25%), Cabernet Sauvignon (15%) e Syrah (10%).

CONCEITO: Vinho de fusão resultante do loteamento das melhores castas portuguesas com as melhores castas francesas.

NOTAS DE PROVA: Cor ruby-violeta intensa com aroma intenso a frutos do bosque com notas de especiarias e toffee de bom carvalho francês. Na prova é bem encorpado, com taninos maduros. Acidez equilibrada e boa persistência.

 Acompanha pratos de carnes brancas e vermelhas
Evitar picante
",2020-09-18T13:48:36.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Ótimo portuga!! Um Alentejo leve, amadeirado e com notas de frutas vermelhas. Degustação na D’Azevedo Vinhos com os amigos @[1|9042692|Roberto D\'Azevedo Jr.], @[1|6274084|Alex C.] e @[1|28816127|Diogo Tupinambá]",2021-10-09T13:42:24.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.5,"Um vinho muito elegante,  frutado redondo, e sem acidez, com Taninos muito equelibrados. Proveniente das castas Touriga Nacional, Aragonez, Cabernet Sauvingnon e Syrah, com pequeno estágio em barricas de carvalho francês.",2018-10-03T22:09:39.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"15 pontos (escala de 20)
-
Segunda vez que bebo este tinto e continua a surpreender pela positiva, não por ser um vinho extraordinário mas por ser bem feito, gastronómico e fácil de beber, num registro leve e fresco, onde a fruta silvestre e as especiarias aparecem em destaque, num fundo herbáceo com nuances de baunilha. Corpo fino, de baixa extração, taninos bem trabalhados e acidez apurada, termina fresco e com média persistência.",2021-12-01T00:59:32.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"20/08/2020
Não é só o nome que atrai... 
Não é só o rótulo que atrai...
O sabor intenso ajuda a criar todo o ambiente da intenção de compra desta proposta dos irmãos maçanita.
Não se vão arrepender 😉
7,5/10",2020-08-23T11:23:35.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Destapado e bebido ao jantar de 26 de Novembro. Já não via esta garrafa há muito tempo, mas sabia bem que ainda a tinha em casa. Quando esta marca saiu, as pessoas sorriam e pensavam que de uma piada se tratava, compravam para pregar partidas aos colegas de trabalho. Eu então dizia: ""Olhe que é um vinho muito sério e muito bom..."" Mesmo passados 10 anos, a minha opinião mantém-se e até está reforçada!",2016-12-17T10:01:55.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"É tão sexy que di 4 estrelas!..faz ver a vida muito mais agradável!..têm bom corpo, cheira bem, cor perfeito/a....um bom orgasmo! ",2021-01-17T21:43:14.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.6,"Ein gefälliger Cuvée aus Portugal aus der Region Alentejo.
Er präsentiert sich in einem dichten Rubinrot mit Purpur Reflexen.
In der Nase fruchtig, erdig zugänglich.
Am Gaumen runder Fluss mit viel Beerenschmelz unterlegt mit würzigen Noten. Saftige Tannine mit einem robusten Säuregerüst runden den Wein ab. Das Finale ist mittel lang.
Toller Sommerwein ",2022-07-24T11:39:32.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.5,"4.5 gostei bastante.🍷🍷🍷🍷
Mais uma pontuação injusta, a meu ver  e sentir. 
Nariz com alguma indefinição, ainda que positiva... mas boca muito agradável. 
Acidez alta. Notas amadeiradas, de laivos de mais acentuada fruta vermelha do que preta. Sabor prolongado. 
Bom nome, boa cor, bom sabor.
Yes. 🙏
Likes 
",2022-01-10T23:10:45.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Frutado, bom fim. Recomendo.",2018-01-15T20:38:54.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Duft av bringebær og jord. Lett-drikkelig og enkel. Lite syre.,2015-01-09T15:22:33.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,"Hout, rood fruit, mooi",2017-09-26T19:58:06.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Allerwelts- und Massenwein. ,2017-09-15T21:26:47.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.5,"Rich, jammy, smooth and slightly smokey.  Great finish. ❤️ it!",2014-11-08T02:49:52.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.5,"Um dos meus vinhos preferidos. Nunca decepciona. Desde o o olfacto até ao final. No caso era o de 2014, mesmo no ponto.",2021-02-06T14:05:45.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.0,"Soft, very soft, red berries. And frankly not much more. It is far better with a boring label on a bottle with ""sexy"" content, than the other way around.",2019-10-18T15:09:35.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Au nez, animal, mûres, en bouche acidité présente, tannins présents, cuir, framboise, belle finale, bonne valeur.",2018-04-13T00:55:35.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Suave, sensual 
Encorpado e macio
Feminino mas com muita Macheza 😊🤗
 ",2018-11-07T13:45:48.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,#nonsmomentos ,2021-08-04T22:53:38.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Fruchtige Süsse, Himbeeren und Erdbeere.",2018-05-18T20:15:34.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,Fruité et puissant. Belle longueur en bouche.,2018-12-21T20:04:08.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,4 ,2021-02-27T19:50:57.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Fresc, una grata sorpresa!",2019-08-05T22:22:22.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,sonnegg,2019-05-19T19:59:48.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Helt grei, men egentlig kjøpt som en spøk.",2014-03-20T09:32:19.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,Fruchtig süss nachbHimbeeren und Heidelbeeren etwas Holznoten lang im Abgang.  Feine Tanine,2018-04-14T18:01:17.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,illuminati,2021-11-03T18:56:32.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Bistro 100 maneiras, Lisboa. Vinho muito bom.",2013-10-04T21:49:12.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Fruktigt, rikt",2021-11-02T20:20:01.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,O vinho é bom mas não vou negar que nossa escolha foi pelo nome.,2013-03-09T23:45:04.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,"This foxy lady had to commit her colors this weekend. I’m afraid she wasn’t prepared for a meet up close and personal with me. I can take the excessive makeup and still see the beautiful women behind. But sadly enough this girl is for someone else, not me. Her young and purple taste just doesn’t add up. 
I had to let her go. I so wished we could have been a perfect match. 
Some day I’ll find that sexy one that has it all. I’ll just keep tasting all foxies, in the meantime....",2019-03-04T07:12:09.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,Tacky name and design... Bad wine,2013-07-08T15:29:04.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,very sweet and in balance...delicious,2014-05-06T20:40:26.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Extremely fruity, easy to drink and pleasant",2018-12-18T21:18:27.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Aromas químicos, de compota e tabaco. Na boca é frutado e balsâmico. Já tem 10 anos e ainda está cheio de vida.",2016-11-27T10:44:09.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Frutuso e guloso ,2021-01-16T20:55:18.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Sweet and easy wine,2018-04-16T22:32:00.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Really nice easy red wine. not to complex and can be drinked with or without food. ,2019-04-04T13:44:29.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,As the name says. More sultry rather than sexy one may say ,2020-10-11T17:56:39.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,"Bold dark fruit without character, not sexy",2020-12-30T18:39:21.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"slighty artificial taste of berries, still good for the price!",2021-05-12T17:16:59.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Muito doce e leve, nem parece vinho português, mas vale pelo rótulo.😅",2021-02-13T21:28:05.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Dunkelrote Farbe mit violetten Reflexen. In der Nase Himbeerig und Waldbeeren mit Kompottnoten. Im Gaumen markante Säure und präsente Tannine. Flacher Abgang 
An diesem Wein ist nur der Name sexy. ",2021-05-20T19:37:36.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Bom. A pensar nos amigos,2018-05-04T19:07:10.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Fruity, a bit short - just for fun",2017-07-21T21:11:24.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Very easy to drink. Just by itself,2013-05-13T16:15:34.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Deep rich ... like a light cab,2017-10-08T21:46:57.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Sanfter, leicht trockener Tempranillo mit tief roter Farbe und spezieller Etikette. Passt gut zu Fleisch. Schmeckt leicht holzig und nach dunkler Beeren.",2019-12-15T06:25:24.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Wenig Körper, trotzdem süffig, Himmbeerkompott, süsslich",2020-03-22T17:56:36.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Très agréable, fruité et doux
Petit souvenir d'un pique nique de décembre à Bordeaux 😂",2020-12-16T12:53:55.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Ótimo vinho, seus 15% de álcool não são perceptíveis. Bom corpo, bem equilibrado.",2020-06-12T23:43:45.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,1.0,Enkel..nesten simpel vin. Kunne kanskje fungert til styggsterk mat.,2014-04-16T23:01:45.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Um Alentejo equilibrado, leve e Frutado. Muito agradável ",2021-10-08T21:34:27.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.0,"Bom alentejano pelo pequeno preço: R$ 49.90, no site VinumDay.
Aragonês, Castelão e Trincadeira. 
Rubi de lágrima finas e ligeiras.
Frutas vermelhas bem doces como cereja, frescor de mentol e chocolate de leve.
Na boca tem um corpo médio e agradável. Taninos mais preponderantes que acidez, mas bom equilíbrio. Final não é longo, mas agrada.
Valeu pelo preço.",2017-05-08T23:08:27.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Fruit ,2019-11-25T20:08:40.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Que sabor! 
",2016-07-07T21:33:15.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,(null),2015-11-28T19:16:37.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Adorei mto bom,2022-01-06T12:59:25.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Intenso,2016-03-11T23:13:14.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Dry and strong,2014-01-25T00:47:35.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Fruktig,2015-07-24T21:11:50.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Тут маркетинговый ход. Не могла мимо такой этикетки пройти)) хоть и не ценила тогда красные. Крайнее вино, купленное в Лиссабоне. Показалось излишне плотным и танинным, слива, пряности, кожа, ощутимая кислотность. ",2020-04-19T13:33:11.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Vinho jovem, leve, fresco e harmonioso.
Cor rubi.
Blend alentejano com aromas predominantes a frutas vermelhas.
Já provei seus antecessores bem melhores.
Esperemos que seja apenas um problema de juventude que o tempo resolverá!😄",2022-07-13T02:29:11.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,"Marketing vor Inhalt 😊 etwas wilde Mischung aus Touriga Nacional, Tempranillo, CS + Syrah. Sehr fruchtige, etwas künstliche Nase. Himbeersirup. Mittlerer Körper. Mittlere Säure und Tannine. Kirschen, etwas Kräuter. Kurzer Abgang. ",2020-02-01T11:29:52.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"👁 schönes tintiges rot
👃 fruchtiges Waldbeerenbouquet
😛 im Gaumen Brombeeren, Johannisbeeren, Leder und eine pfeffrige Note, wenig Körper, sanft und leicht, kurzer Abgang.
💰 Preis-Leistung okay, aber hätte etwas mehr erwartet",2021-10-18T17:34:52.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"2020. Cor ruby palido a adivinhar um vinho jovem e fresco, sem muito corpo. Sabor a fruta vermelha mas em vez de doce, um pouco amargo. Intensidade normal para um vinho jovem e uma persistência final igualmente mediana.",2022-03-08T13:55:41.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Slett ikke værst.,2014-09-13T20:19:27.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Très très fruité, on sent vraiment les fruits rouges",2018-11-22T20:12:27.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"
",2018-05-28T14:00:00.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,Not as sexy as the label suggests,2018-03-19T21:58:37.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0, ,2018-06-03T15:36:49.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Meget god ,2019-05-30T07:50:08.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Un vin fruité et excellent. Une vrai surprise !!,2019-05-16T17:46:25.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Fruchtig , ",2018-04-14T18:03:08.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Hint of pepper and lemon. Acidic and slender. ,2019-05-10T19:26:06.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Round rich and fruity and dame lovely overall,2022-05-25T17:34:24.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Interesting purchase, surprisingly good wine, strong cherry & dark berry flavours",2021-05-15T11:23:22.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Bom preço, não se deixe enganar pelo marketing mainstream, este é um vinho de verdade de uma herdade de verdade.",2016-01-28T22:02:30.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,Smoky with notes of berries. Velvety and easy on the pallate. ,2021-02-07T09:54:57.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Sabor intenso. Bom vinho!,2018-03-10T17:04:08.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"The quality is great for the price! Love it, good quality and taste good",2019-11-26T23:20:58.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.5,"Very nice fruit aromas, high tannins yet quite mild on the palate.",2015-05-16T12:55:51.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Tastes way better than looks - fruity, juicy serious wine.",2015-06-06T17:52:03.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,Meno sexy di quello che dice l'ettichetta  :-),2018-01-06T13:50:19.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,café chocolate amargo baunilha alcaçuz chocolate chocolate amargo ,2021-10-03T14:27:30.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Spurte om en fin vin, fikk en sexy en",2019-03-14T21:07:08.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,3*,2021-02-17T08:10:17.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"In der Nase sehr fruchtig. Braucht unbedingt Luft um den vollen Geschmack zu erreichen. 
@ Home 🏡 ",2018-03-06T19:56:17.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,"Let frugtig, ikke noget særligt.",2014-05-02T19:18:05.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,3.2⭐️,2021-01-23T08:21:15.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0, plum raspberry,2019-09-13T19:08:56.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,V,2021-02-14T15:26:08.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Bom, degustando com meu marido em Braga, no jantar dos dia dos Namorados.",2018-02-14T20:03:31.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Helt ok, men litt for bløt og søt. Fruen likte den bedre en meg",2019-05-01T15:53:02.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Agreste, não me convenceu, pouco equilibrado, não é taninos a mais, é muito álcool na boca e ácido.... é a minha ajuda",2020-04-06T15:43:30.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Lekkere fruitige wijn. Smaakt het beste bij het relaxen ‘s avonds. Ietsje minder om bij het eten te drinken,2018-02-15T14:31:59.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"A fresh rose, to be enjoyed with food",2014-08-01T15:32:04.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Lots of alcohol, not enough taste",2014-05-22T19:32:10.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.5,Well balanced,2017-06-19T16:36:04.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,Ok+++,2019-03-16T22:59:42.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,2.0,"Ja hva skal vi si? En fløyelsmyk, inntrengende sødme med en syrlig teint, en frigjørende og tilfredsstillende utgang som et siste sukk.... do the math... ",2018-12-14T20:59:01.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Tiefe, rot-violette Farbe. Intensives Aroma dunkler Waldrüchte mit Untertönen von Toastnoten und Karamell.",2021-04-08T12:22:32.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Mittelschwerer, trockener Rotwein. Brombeere, Pflaume, Trockenobst. Spürbare Säure. Samtige Tannine. ",2021-08-07T21:05:20.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Bom vinho, que ao seu lado fica perfeito @[1|9780268|Nubia Oliiver], não é meu amor???
Te amo #minhatudinnnn #shrekeburro
#bikers
Bons Momentos",2021-08-06T12:25:37.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Lustiger Name, schwierig zu trinken, unterschiedliche Aromen, wenig harmonisch, Noten Kaffee und Himbeeren ",2021-02-14T14:36:30.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Følte for denne i kveld. ....because I know it.,2014-07-28T17:39:57.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.5,Delicious. New favorite. I was attracted to the bottle at first. This wine is indeed “SEXY” on the tongue. Yum!  ,2018-06-18T04:33:44.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Die Etikette verspricht mehr als der Wein selbst, zu Pizza oder Nudelgerichte sehr passend",2017-01-20T18:25:26.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"En svært smakfull vin, så trolig noe å styre unna dersom du er fersk (selv ganske ferk i vingamet).. Småharry flaske, men jeg syntes den var stilig. Bærer dog breg av en billig/dårlig vin ut fra etiketten, men smaken var en kjempeoverraskelse. Veldig god",2019-06-16T18:37:45.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Bebível. Espaço Funchal, Ilha da Madeira. ",2018-03-16T17:39:37.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,3.0,"Frais, léger, un peu fuyant. Vin de table sympa, rien de spécial.",2018-11-22T14:29:07.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Très fruité vraiment très bon pour un vin bio i,2017-12-31T15:47:29.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,Justíssimos todos os galardões.,2014-08-02T21:12:50.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Cépage trempranillo, délicieux vin épicé! J adore! ",2017-02-14T18:31:37.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Der Wein war super, der Abend wurde sexy 😉",2022-05-22T11:54:42.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Toller Portugise, dunkelrot im Glas, unser Algarve Urlaubswein",2022-08-15T19:10:40.000Z,Sexy,Tinto 2012,3.5,346
2012,1177824,4.0,"Levemente frutado , excelente cheiro, muito bom ! ",2017-04-06T02:29:01.000Z,Sexy,Tinto 2012,3.5,346
