Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review,
2019,1654,4.0,"Chianti Classico from the Tignanello vineyards. There's 10% Cabernet Sauvignon blended in to this Chianti, making is softer, rounder and bigger on the palate than most of the other Classico's I've tried. Very good Chianti!",2015-09-24T19:48:19.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"(Decanted first one hour)
Deep red colour with a lovely maturing nose showing liquorice, soil and sweet cherries and a touch of herbs. Smoothing tannins on the palate still showing fruit sweetness and some herbs on the mid before showing some dried fruit on the finish. 
🍷Best 2019-2029",2020-03-20T22:40:15.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"This is from Tenuta Tignanello, a winery which always delivers. Great nose of red fruit, vanilla, cherry. Pleasant mouthfeel with rounded tannins and hint of spice. A safe Italian wine to revisit any time of the year and almost can match with any kind of food.",2015-12-25T06:14:04.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"lovely aromas of blackberry and smokey wood chips, perfectly balanced with flavours of black fruit and mushroom. The finish is something of a let down, the Super Tuscan cousins of the region are far superior. ",2018-12-26T19:01:49.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"One more Italian job.!
A classical Tuscan wine with great black fruit aromas, smoked mushrooms, tobacco and oak. On the palate is a bit more smooth than expected with a medium long aftertaste. Drank it with good friends in an Italian restaurant.",2015-12-20T20:52:49.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,Translucent bright magenta color with Red tart cherry with vanilla and green pepper aroma. You can smell the earth in this wine! Medium tannins and acid with medium finish. This wine would be so nice with spaghetti bolognese!,2019-05-19T01:18:05.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5," Caught this at a beautiful stage. 

Fruit just ripening and showing Almond and blackberry. But with just the right amount of freshness, and perfectly integrated oak. 

Ready to drink - wouldn’t give it too much longer! 

https://www.instagram.com/tv/CKXB83UAlaa/?igshid=1g185afwvvvfb",2021-01-24T00:51:49.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Decanted and finally opened completely 60 mins later after morphing through a few good/bad phases. Shows the age ability of the incredible 2001 vintage which continues to impress me. The color is still perfect, the nose enormous and filled with dark fruit perfume. Is it a full bodied and vivid expression of old style ccr. It has excellent mouth feel, perfect balance, great complexity and a very long finish. Perfect now, don't wait.",2014-11-26T13:04:36.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Worthy Classic Chianti! Still young but already very good! 
Beautiful and delicate nose with juicy cherry, blackberry, farm yard and leather, pepper, resin, bay leaf..
Very elegant, quite fresh, dry and cherry on the palate with perfect balance, silky tannins and high acidity!! Great!! Unbelievable with Bistecca alla Fiorentina. 4*",2016-01-22T14:35:05.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Solid wine with great red berry nose. Cherries and raspberry which has a silky consistency with tannin you can snack on if you're not having it with a meal! A lovely wine, but to me, it is trying to be something else and that Chianti character instead becomes a little 'generic'.",2017-08-19T20:48:39.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Ripe red fruits, blue and black berries with vivid acidity and structural weighted tannin. Still requires few more years to soften the tannin and for better integration and development.
Outstanding quality 90-92/100 ",2016-03-09T22:46:55.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Enjoyed harmony between this and fondant au chocolat by Allan Ducasse. 
This is sweet but not so heavily sweet, adequate and relatively light sweetness. That’s why this makes good harmony with sweet desserts not limited narrower. ",2018-05-19T12:17:47.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"One of my fav Chianti CR
Often comes out when I’m entertaining 
Never mind the label 
Made from Tignanello’s leftovers it is no slouch 
Rich dark cherry, dusty cocoa and earth, fresh, fine grained beautiful tannins, medium to full
Gentle spices 
Beautiful consistent CCR ",2018-06-16T21:53:47.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Ruby red with purple highlights, the wine shows aromas of violets and cherries along with marked and smoky notes of tobacco and sweet oak. On the palate the wine is ample, enveloping with a vibrant acidity. 
The tannins add length and ends with a supple texture.",2015-03-03T12:47:42.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Exellent Chianti Classico Riserva, 
dark deep red-ruby color 
with garnet-orange rim.
Nose: aromatic, intense, ripe cherries, blackberries liqueur and plums, licorice, chocolate and a pinch barrel.
In the mouth: black fruit, cherry jam, pepper, cloves, cinnamon, coffee, earthy notes, mineral.
Wine, dense, silky, pleasantly balanced, with clear wood slightly bitter tannins and nice acidity of the fruit.
Finish, elegant, long and full.",2017-11-20T10:53:59.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"A beautiful light red advertised much about its pleasant personality. Not that fragant in the beggining, but full of herbs and eventual a bit of truffles after about 20 minutes. Elegant mid-boddied, with a delicious end, perfect beside a truffeled tuscan cheese with olive oil, foccacia and prosciutto. 92 GGP",2014-08-09T00:27:38.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"4.0@Chinese restaurant my colleague farewell, 2/3. Chanti Classico from highly reputable Tignanello. Well-balanced, seamless structure, fruity. Excellent Chanti ! Silky texuture. It exhibited aroma of cherry, berries, redcurrant, wip.",2017-07-22T02:26:58.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Exactly how a Chianti should be - lots of fruit with dark cherries and plum, paired with earthy notes, tobacco and vanilla. Some bitterness and the tannins give it a powerful sensation on the palate. Nice volume in the aftertaste ",2018-08-06T08:59:45.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"The Marchese Antinori Riserva is produced only in superior vintages, utilizing exclusively the grapes of the Tignanello estate vineyards. The 2011 shows aromas of great ripeness characterized by notes of such red fruit as cherries, raspberries, and red currants along with licorice and vanilla. On the palate, the roundness and firmness of the tannins give much drinking pleasure.",2015-07-02T22:48:50.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Still drinking beautifully, with black cherry, ripe red cherry, tobacco and lots of baking spices from one year in French and Hungarian oak barriques. International in style thanks to the oak, the Cabernet and the careful winemaking. Med. acidity, tannin and alcohol (13.5%). Wonderfully balanced, smooth and sleek.  It is developed and the oak is now predominating over the fruit, so I would recommend drinking in the short term for best results.",2019-12-31T16:29:34.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.3,"When you open the bottle, the wine is still very closed up and just smells of oak und a little red fruits.  It needs air. After opening it needs to be forgotten for 5-6 hours. Then it is amazing! Black tea, maybe tar and cherry. Very balanced. The taste is very chatachteristic. Defenitively recommended! 93 Points. ",2019-08-14T18:31:02.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Great stuff on this Chianti. This one has a very dusty, smoky, tobaccoey and leathery nose. Right up my alley. It is complemented by dark fruits and sour cherries. Stout body and cherries on the palate. Intense.",2015-09-28T23:17:55.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Take me down to wine paradise city where the steak is rare and the wine is Chianti!Phenomenal bottle, 2014 reserve, smooth as you like, plum, dark forest fruits, doesn’t get old, crack it open ASAP and enjoy with a steak Florentine! 4.5",2017-11-01T20:44:05.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,Well balanced. Perfect mix of black and red fruit. High acid and medium plus tannins. This just works. Feel the tannins on tip of the tongue and finish down to mid chest. Full bodied without being too heavy.,2018-02-17T05:04:25.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Where to start? Round, bold, dry taste with a great balance of fruits, tannins and acidity. Smooth on the palate, it leaves a persistent aroma of tanned leather, raspberry with a hint of pepper and spices. A great bottle deserving respect: enjoy with a hearty meal of grilled / roasted red meats to savour it at its best. ",2019-08-15T12:03:27.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Disappointing bottle. Maybe too old? In a nutshell, this wine had no zing and no pop. It tasted old. Now it was not bad, but the tannin was gone. Apart from that, good structure and balance. Plum. And deep cherry flavours. Smooth aftertaste. Just that I had a bottle a few months ago and it was showing well. This one, less so. ",2020-07-06T18:51:42.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Still a great value in the space. Dropping some of the fruit and fronting with leather, earth and those sour cherry notes. Delivering still structured tannins drying the finish and maybe shortening the length, if just a bit. Some heat showing as well. 

90/100",2019-06-08T01:30:17.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Absolutely stunning Chianti Classico Riserva. It helps that it was paired with a meat and cheese tray, but nonetheless was delicious on its own.

Hints of dark berry, plum, pepper and herbs. Mocha and blackberry jam notes as well, with underlying hints of cedar box, vanilla and spices. Big tannins, very lush and full. Rich mouthfeel and a very long finish. The best Chianti I've had, by far. I bought a bottle to keep, but don't be surprised if you see me posting about it on here sometime soon!

Cheers!",2017-06-11T07:42:41.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"This Chianti came highly recommended but I approached it with an open mind. After a long work day, it was the perfect accompaniment. Intense ruby color preceded it's slightly floral bouquet. Very agreeable tannins play wonderfully on the palate. Reminds me of butterscotch tempered with oakiness. Well, it's an Antinori Riserva after all. A good one. Saluti!",2015-07-24T13:10:12.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"A classic sangiovese
👁 medium ruby 
👃 sour cherry, basil, tomato leaf, oak, smoke,
Toast, earthy 
👅 dry, high acid, high tannins, medium alcohol, full body. Long finish. 
Beautiful wine, went well with duck ragout. ",2018-09-21T13:29:11.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Requires few more year to better develop and softer the tannins. it is well structured and a solid wine though. A bit too expensive, with that price I would expect something more complete. Remains a great wine anyway. Red fruits, Blueberry and  blackberry provide a lovely sensation.",2020-11-24T07:51:41.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"The colour is a lush ruby red, and your nostrils are filled with ripe cherry, raspberry and some sweet wooden spices. The mediumbodied palette continues with forest raspberry, slight wet leather and dusty spices. The aftertaste is medium to generous and has a balanced acidity to it. This all after over 1h of air, which this wine definately needs.",2015-10-17T17:49:35.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.2,"Really started revealing itself after 1h+ opening and peaked at 2h

Dried cranberries, ripe black cherry, plum, earthy, mushroom, licorice, chocolate, clove, oak, leather

Extremely long finish, mouth coating tannins which were a bit grainy at first ",2022-07-31T22:00:52.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"D- Magnum
18/20
Opulent wine, Nice mature red fruit. Round tannins. This 8 year old wine is in his puberty. Nice to enjoy, with an interesting future ahead. To bad i couldn't taste this  beauty in a year of six, seven.
If anyone does, please let me know.",2015-09-06T16:55:40.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Burgundy in colour. Smells like figs, cloves, caramel, cooked plums. It’s has such a delightful full flavour with tanins, tastes like vanilla, tobacco, and over-ripened back cherries. This wine is delicious!  So so good 😍",2019-03-15T03:45:53.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Wow wow wii wa. Drinking so well right now and very close to it’s peak drinking window . Just PnP and nose was so seductive with bright Cherries, flowers, truffles, a little bit of spice and a little bi of coffee. On the palate it was just impeccably balance with predominantly cherries and blackberries on the Long lingering finish. Kind of regret opening this as it was my last bottle and don’t know if I find more of these. 😪",2018-04-01T14:54:58.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"This wine is from Marcheese Antinori’s family which is a high quality Chianti Classico. Casks are bigger sized and aged. Still very living ruby colour. Leather, metalic aromas, floral are in the first attack. Very rounded, balanced and pleasent wine.",2020-01-17T07:32:29.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Beautiful! Lots of personality in this bottle. Flowers, berries, mint and baking spice in the aroma. Very fruity and flavorful. Lots of jammy fresh fruits that burst. Espresso, chocolate, cherry and hints of smoke. Complex wine that is best enjoyed after an hour in the decanter. I would hold for now and enjoy in 10 years. ",2020-01-03T04:51:36.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"This is a beautifull chianti classico riserva.

Donot mix the chianti classico with ""just"" chianti .. they r different wines.
This is the first edition of this red bringing the label ""Tignanello"" on bottom of label!
Reinforcement of mark!!

I lov this chianti by its clearness and limpid caracter. Very mineral and long. Good fruit and accidity too. Good deal!

Cheers!",2015-03-26T19:08:46.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"This is a Chianti Classico, a DOCG wine made from 90% Sangiovese and 10% CS. Grapes are sourced from the Tignanello vineyards and the wine is made at the Tignanello Winery. Very nice Chianti with firm tannins and blackfruit in the finish. Ruby red color with blackfruit and a touch of vanilla in the nose. A bit pricy at about $46. ",2015-10-29T01:12:09.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Deep ruby red color with hint of purple rims. Medium(+) and strong aromas of black fruits, hint of herbaceous, vanilla, leather, and tobacco on the nose. Full-bodied together with rich flavors black fruits remembering dark plum, blackberry, blackcurrant, tobacco, vanilla, and spices on the palate. Dry with soft & integrated tannins, medium & just enough acidity, and pleasurable long length at the end. Complex & delicious; and this might be the best Chianti I have found in Thailand.",2021-11-02T13:33:12.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"I already tried the '08 vintage, today it's time for '09. Intense, dense and dark ruby ​​color. The nose is impressive (again ;), inviting notes of blackberry and: these beloved flavors of coffee aromas and toasted wood - I adore them so much!!! The palate shows elegant and dense tannins. Lovely fruit. Wonderfully balanced consistency as well as a long and convincing final!",2014-09-18T17:16:21.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Gift bottle from Uncle V cellar, brought to neighbors home Italian dinner/mass, didn’t get a chance to decant, smooth right out the bottle, got a glass and a half, opened up on last pour, wish a had another bottle to see how much better it was going to get",2018-09-09T17:35:05.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"From the fine folks who bring Solaia into the world, this is a beautiful Chianti. At this age still fruit dominant with sour cherries, even a little pepper, but great depth, concentration, elegance and complexity, and should age beautifully. 2014 was a better year, if you can find it!",2018-03-16T09:51:43.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Nice Chianti Classico presented by Allegra Antinori. Sangiovese and Cab, red and mature black berries, herbs, coffee and licorice. Well balanced, nicely rounded off finish. Paired with butter fried reindeer with black trumpet mushrooms, truffles and cream baked artichoke. ",2018-10-05T19:26:51.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"What I always love from Chianti? Tannin and acidity which pairs easily with the heritage of their own cuisine! Nose showing preserved cherry, subtle floral lending to a grippy tannin while the palate give you chocolate, oak and ripen cherries. The finish is moderately long with sharp edge at the end. 🍷 way to go Antinori! ",2017-10-31T10:16:28.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Aged 14 months in small oak casks.

Opaque medium ruby.

Raspberry & cranberry under spirit, baking spices, licorice root, vanilla, sage, pinch of cinnamon.

Dry, medium plus body, balanced alcohol (13%). Smooth strong tannins, medium plus acidity.

Palate of bitterish sour cherry & cranberry,.pinch of pepper & licorice, long finish.

Not overly structured, ennobled by aging and still fully in its prime after 24 years. Plainly delicious.

Needed 2+ hours oxygenation (I had it after 6+ hours from uncorking).",2020-03-16T22:42:26.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,Dried cherries truffle pipe tobacco milk chocolate and Italian earth on the enticing nose. Red fruit leather and earth echo the nose on the palate. Fine grained tannins and plum skin acidity on the long tar and black olive tinged finish. The components in exquisite balance 10 years in. My go-to CCR.,2016-10-22T23:12:02.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Medium Ruby in color with prominent fragrant potpourri and chocolate.  Dry, bigger tannins, leathery notes but mostly young cherries and wood. Higher acidity and bigger body. The finish is crisp and sharp initially but fades into a clean strawberry juice notes. A pleasantly nice wine and as always sangiovese delivers.",2014-11-12T10:28:14.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Ruby to oak deep color. Very clean, no defects, fast drop legs, beautiful color. Dear Lord what a smell; very aromatic; combination of prunes, figs, blackberry, cherry, a touch of cotton candy, soft alcohol, with a hint of dark  chocolate and soft leather. On the mouth it is somewhat religious; you hear: ""Ave Mariiiiaaaa!""😁🍷Religious fruity taste, progressive tannins from low to médium, High very impressive aftertaste that make you said: ""Thanks Lord for the grapes and Italian wine. Cheers!🍷🧐",2018-05-19T22:10:11.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Oaky, herb and spice plus plum to nose... medium- bodied and medium+ tannis. Bit of bitterness during the long finish. First time taste bitter note on wine 😬 Paired with Brie and cracker, enjoyable 👍 
One of the better chianti I had. Time to get more!
",2018-02-02T16:12:04.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Quite a refined chianti with medium+ aroma of dried leaves, red fruits, tea leaves. Medium+ acidity, fine grained tannin and well defined structure. Medium finish. Can be a outstanding wine if the aroma is more intense and complex.",2014-11-15T07:02:42.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Beautiful ruby red with bright garnet rims. On the nose: black cherry, strawberry with strong woody & earthy character with underlays of smoke & maybe blue berries.  On the palate: dark berries, plum with mid palate of tobacco & smoke with a slight spice to the end. Smooth & long finish with firm tannins but tannins does get grippy or stick to the side of the mouth.",2015-08-17T17:49:58.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Day one . Dark garnet , sour cherry , dried strawberries, vanilla /oak . Full body , medium tannin , high acid . Tight — did not decant long enough 
Day two — that’s better . Deeper , richer , more dark fruit , cedar , touch of mint . Polished , great balance , ",2021-11-16T00:57:53.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Decanted for an hour. The nose is dominated by vanilla and ripe cherry with tobacco lingering in the background. The palate is filled with cherry and transitions to spice, tobacco, and oak. A round body and smooth texture gives it structure and balance to compliment the spicy finish.",2014-11-01T03:09:00.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Beautiful Wine, we didn't expect it to survive, deep colour but clear, mature  plum and dark cherry on the nose, as well as hints of vanilla. Incredible texture in the mouth, mellow, so soft tannins, but you still recognize the Sangiovese grape ",2022-03-09T05:46:24.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Needs plenty of decanting, opens up as wonderful Chianti.  Cherries, spices, tobacco and caramel on the nose, round and creamy taste with medium finish. Yet struggling to understand what is the aftertaste as it is the second bottle and third is on the way...",2018-05-14T08:52:23.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,Very fruity with strawberries and cherries with a background of oak.  Medium to full body.  Medium to high acidity.  Vanilla oak on the palate predominantly.  Black cherries and hints of red fruits.  Strong tannins.  Length 3-4s,2015-02-21T11:35:44.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Bought this in Italy at duty free, took a gamble but it paid off!  A great Chianti Classico Riserva from Tuscany.  It has a very deep color of a garnet purple with hints of cinnamon, clove and black currants.  It has a medium body creaminess in the mouth with a well balanced oaky dry finish.  Excellent wine (I normally do not care for Chianti’s)",2018-01-03T00:16:06.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Marchesi Antinori Tenuta Tignanello Riserva Chianti Classico Sangiovese Cabernet Sauvignon 2011: My 2nd bottle from the case and seems consistent. Clear color with watery hint on the rim. Slight earthiness on the nose that blow off after few minutes revealing dark cherry, plum and leather. On the palate the wine is nicely balanced with healthy acidity, clean fruit and medium+ length. Tannins are slightly sandy and already on the background. This is in good place with some air and I think few years from peak",2021-05-13T06:36:46.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"👃when cork was pulled, my 1st impression was its Bordeaux characteristics. Come back after 3 hrs., more cherry and red berries plus smoke, coffee, tad of graphite. Beautiful and elegant.
👄 left bank palate with darker fruit flavor. Gripping tannins in the beginning, mellow off in a few hours, acidity refreshing and uplifting. Med body. Long finish with cherry, eucalyptus, licorice and some pepper.
Quit intense and power. The finish is nice. Still have many years. Well done! 4.1-4.2/5.0",2018-08-16T01:01:05.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Not overly aromatic but elegant and sleek. right the through, its a solid ch
classico, but prefer the flavours to be more prominent, or if theyre not want a dry finish.. love trying new classicos... time to go search for more!!",2015-08-20T11:22:03.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Not my favorite wine, but it certainly grew on me. On the nose the wine has a strong presence of oak, almost sooty certainly clear indicationsvof freshly sharpend pencils. Other scents include dark berries and spice. The balance in the wine is very good, well integrated tanins and nice structure. Despite my personnal taste I need to give the wine a 4 ",2012-10-13T21:20:19.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Bold wine, but not overly concentrated. The oak is quite evident though integrated well. The acidity is high enough to balance the power of the ripe red fruit flavours and the medium plus tannins. Nicely orquestrated modern style of italian chianti.",2015-08-10T04:33:58.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.5,"Wow 18 years of this 14 in my cellar and today in the glass, deep dark red like ripe black cherries - the bouquet still fruit like black cherry jam, licorice, leather and spices like anise adding up on this wooden notes of vanilla - on the palate first dominating vanilla and chocolate then the power and elegance with the velvet tannins taking room in a perfect finish - sometimes patience is paying of - Tschakka",2015-05-31T16:57:53.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"A very intense ruby red in color with purple highlights, the 2011 Marchese Antinori Chianti Classico shows aromas of great ripeness characterized by notes of such red fruit as cherries, raspberries, and red currants along with liquorice and vanilla. On the palate, the roundness and firmness of the tannins give much drinking pleasure despite the wine’s young age.",2014-11-28T22:48:19.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,Yes a good wine a nice over layering complexity which I wasn't expecting this wine would go well with lamb and roast vegetables with rosemary and garlic. It's quite dark an rich in depth. A great dinner party wine to share with friends.,2015-06-11T21:14:58.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Concentrated sour cherry, thyme and young balsamic. Sharp acidity and grainy tannins. This bottle demands some more age for optimal drinking. ",2022-02-25T02:35:34.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"👁: Medium ruby
👃: Elegant aroma of oak, vanilla, smoke, cherry, minerality, blueberry, cocoa
👅: Very acidic, dry, medium bodied and tannic
4.2",2021-05-21T11:39:17.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,3.5,"91pts.

This is quickly becoming my go-to Chianti Classico. Easy drinking food wine with bright acidity. Looking forward to the 2013 vintage.",2016-12-03T00:02:02.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Great Chianti Classico! 🇮🇹 Cherry, leather and oak. Dry and delicious. Better than a lot of Brunellos I have tried and less expensive too!!",2021-04-17T17:21:34.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,4.0,"Chocolate, oregano, other herbs and balsamic.  Blackberry. Medium body and good acidity. Punching tannins. Worked well with lasagna. ",2021-06-18T11:58:15.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,3.5,"Ruby red. Nice aroma of black currants, black cherries, spices. Medium bodied and balanced, quite juicy mouthfeel. Medium long aftertaste. ",2021-10-03T05:53:51.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
2019,1654,3.9,"oak cherry vanilla plum earthy dark fruit balsamic savory 
At first it shows cab characters.
After that it valanced. Good one.",2022-06-09T02:30:00.000Z,Antinori,Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2019,4.2,1004,
